freq,siec,nrg_cons,unit,tax,currency,geo,time,value
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2016-S1,0.1698
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2016-S2,0.1698
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2017-S1,0.1615
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2017-S2,0.1618
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2018-S1,0.1671
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2018-S2,0.1691
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2019-S1,0.1798
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2019-S2,0.1799
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2020-S1,0.1986
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2020-S2,0.1985
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2021-S1,0.1988
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2021-S2,0.1989
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2022-S1,0.2017
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2022-S2,0.2042
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2023-S1,0.2008
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2023-S2,0.2015
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2024-S1,0.2029
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2024-S2,0.2024
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2025-S1,0.2665
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LU,2025-S2,0.2665
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2007-S2,0.0729
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2008-S1,0.0842
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2008-S2,0.1003
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2009-S1,0.1052
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2009-S2,0.1054
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2010-S1,0.1049
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2010-S2,0.1048
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2011-S1,0.1168
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2011-S2,0.1342
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2012-S1,0.1382
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2012-S2,0.1369
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2013-S1,0.1378
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2013-S2,0.1358
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2014-S1,0.1365
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2014-S2,0.1301
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2015-S1,0.1635
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2015-S2,0.165
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2016-S1,0.1628
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2016-S2,0.1624
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2017-S1,0.1586
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2017-S2,0.1582
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2018-S1,0.1531
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2018-S2,0.1511
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2019-S1,0.1629
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2019-S2,0.164
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2020-S1,0.142
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2020-S2,0.1432
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2021-S1,0.1403
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2021-S2,0.1886
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2022-S1,0.1759
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2022-S2,0.2992
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2023-S1,0.3054
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2023-S2,0.2774
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2024-S1,0.2546
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2024-S2,0.2408
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2025-S1,0.244
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,LV,2025-S2,0.2452
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2007-S2,0.0918
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2008-S1,0.0993
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2008-S2,0.1536
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2009-S1,0.1708
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2009-S2,0.1513
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2010-S1,0.1647
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2010-S2,0.1653
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2011-S1,0.1651
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2011-S2,0.1666
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2012-S1,0.1673
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2012-S2,0.1678
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2013-S1,0.1664
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2013-S2,0.1689
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2014-S1,0.1474
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2014-S2,0.1248
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2015-S1,0.1257
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2015-S2,0.1269
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2016-S1,0.1257
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2016-S2,0.1274
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2017-S1,0.1328
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2017-S2,0.1298
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2018-S1,0.1285
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2018-S2,0.1307
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2019-S1,0.129
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2019-S2,0.1304
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2020-S1,0.1284
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2020-S2,0.1301
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2021-S1,0.1285
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2021-S2,0.1318
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2022-S1,0.1298
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2022-S2,0.1284
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2023-S1,0.1261
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2023-S2,0.1279
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2024-S1,0.1272
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2024-S2,0.1303
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2025-S1,0.1261
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,MT,2025-S2,0.1282
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2007-S1,0.1759
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2007-S2,0.1741
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2008-S1,0.1769
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2008-S2,0.1798
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2009-S1,0.1979
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2009-S2,0.1906
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2010-S1,0.1767
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2010-S2,0.1789
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2011-S1,0.1802
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2011-S2,0.1801
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2012-S1,0.185
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2012-S2,0.1864
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2013-S1,0.1898
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2013-S2,0.1905
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2014-S1,0.1841
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2014-S2,0.1801
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2015-S1,0.1986
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2015-S2,0.1846
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2016-S1,0.162
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2016-S2,0.1592
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2017-S1,0.162
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2017-S2,0.161
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2018-S1,0.178
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2018-S2,0.178
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2019-S1,0.206
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2019-S2,0.205
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2020-S1,0.1433
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2020-S2,0.1351
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2021-S1,0.1284
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2021-S2,0.1436
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2022-S1,0.0336
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2022-S2,0.1418
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2023-S1,0.3572
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2023-S2,0.2486
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2024-S1,0.2529
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2024-S2,0.2177
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2025-S1,0.2393
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,NL,2025-S2,0.2558
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2007-S2,0.138
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2008-S1,0.1259
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2008-S2,0.1295
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2009-S1,0.1131
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2009-S2,0.1291
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2010-S1,0.1341
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2010-S2,0.1382
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2011-S1,0.1471
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2011-S2,0.1351
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2012-S1,0.1418
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2012-S2,0.1529
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2013-S1,0.148
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2013-S2,0.1437
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2014-S1,0.1421
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2014-S2,0.1408
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2015-S1,0.1444
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2015-S2,0.1418
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2016-S1,0.1332
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2016-S2,0.1352
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2017-S1,0.1446
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2017-S2,0.1451
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2018-S1,0.141
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2018-S2,0.1396
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2019-S1,0.1343
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2019-S2,0.1376
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2020-S1,0.1475
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2020-S2,0.151
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2021-S1,0.1548
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2021-S2,0.1574
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2022-S1,0.1464
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2022-S2,0.1604
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2023-S1,0.1769
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2023-S2,0.2162
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2024-S1,0.209
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2024-S2,0.2477
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2025-S1,0.2559
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PL,2025-S2,0.2709
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2007-S2,0.1562
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2008-S1,0.1482
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2008-S2,0.1525
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2009-S1,0.1508
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2009-S2,0.1594
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2010-S1,0.1584
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2010-S2,0.1666
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2011-S1,0.1654
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2011-S2,0.1881
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2012-S1,0.1993
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2012-S2,0.2063
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2013-S1,0.2081
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2013-S2,0.2131
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2014-S1,0.2175
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2014-S2,0.2231
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2015-S1,0.2279
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2015-S2,0.2285
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2016-S1,0.235
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2016-S2,0.2298
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2017-S1,0.2284
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2017-S2,0.223
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2018-S1,0.2246
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2018-S2,0.2293
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2019-S1,0.215
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2019-S2,0.2181
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2020-S1,0.212
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2020-S2,0.2133
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2021-S1,0.2089
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2021-S2,0.217
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2022-S1,0.2199
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2022-S2,0.2222
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2023-S1,0.2071
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2023-S2,0.2299
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2024-S1,0.2426
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2024-S2,0.2626
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2025-S1,0.239
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,PT,2025-S2,0.2435
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2007-S2,0.1141
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2008-S1,0.1061
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2008-S2,0.1103
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2009-S1,0.0976
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2009-S2,0.0979
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2010-S1,0.1031
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2010-S2,0.1052
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2011-S1,0.1082
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2011-S2,0.1085
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2012-S1,0.105
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2012-S2,0.1075
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2013-S1,0.1323
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2013-S2,0.1279
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2014-S1,0.129
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2014-S2,0.1248
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2015-S1,0.1303
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2015-S2,0.1319
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2016-S1,0.126
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2016-S2,0.1233
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2017-S1,0.1198
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2017-S2,0.1289
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2018-S1,0.1333
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2018-S2,0.1317
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2019-S1,0.1358
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2019-S2,0.1421
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2020-S1,0.1459
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2020-S2,0.1449
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2021-S1,0.1536
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2021-S2,0.1602
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2022-S1,0.2362
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2022-S2,0.3411
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2023-S1,0.1892
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2023-S2,0.191
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2024-S1,0.1883
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2024-S2,0.1863
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2025-S1,0.1918
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,RO,2025-S2,0.2893
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2007-S1,0.1558
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2007-S2,0.1613
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2008-S1,0.1698
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2008-S2,0.1746
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2009-S1,0.1602
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2009-S2,0.1646
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2010-S1,0.1839
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2010-S2,0.1958
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2011-S1,0.2092
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2011-S2,0.2044
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2012-S1,0.2027
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2012-S2,0.2083
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2013-S1,0.2101
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2013-S2,0.2046
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2014-S1,0.1967
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2014-S2,0.1867
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2015-S1,0.1872
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2015-S2,0.1874
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2016-S1,0.1915
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2016-S2,0.1962
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2017-S1,0.1955
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2017-S2,0.2013
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2018-S1,0.191
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2018-S2,0.2049
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2019-S1,0.2033
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2019-S2,0.2052
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2020-S1,0.1914
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2020-S2,0.2017
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2021-S1,0.2114
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2021-S2,0.2604
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2022-S1,0.2278
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2022-S2,0.274
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2023-S1,0.2662
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2023-S2,0.2181
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2024-S1,0.2434
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2024-S2,0.2351
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2025-S1,0.2654
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SE,2025-S2,0.2711
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2007-S2,0.1116
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2008-S1,0.1147
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2008-S2,0.1156
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2009-S1,0.1346
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2009-S2,0.1341
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2010-S1,0.1401
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2010-S2,0.1426
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2011-S1,0.1441
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2011-S2,0.1492
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2012-S1,0.1542
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2012-S2,0.1542
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2013-S1,0.161
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2013-S2,0.1657
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2014-S1,0.163
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2014-S2,0.1632
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2015-S1,0.1589
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2015-S2,0.1631
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2016-S1,0.1618
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2016-S2,0.1629
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2017-S1,0.1609
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2017-S2,0.1613
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2018-S1,0.1613
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2018-S2,0.1638
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2019-S1,0.1634
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2019-S2,0.1666
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2020-S1,0.1448
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2020-S2,0.1694
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2021-S1,0.1662
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2021-S2,0.1711
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2022-S1,0.139
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2022-S2,0.1956
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2023-S1,0.1917
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2023-S2,0.2113
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2024-S1,0.2084
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2024-S2,0.2006
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2025-S1,0.181
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SI,2025-S2,0.2121
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2007-S2,0.137
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2008-S1,0.1421
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2008-S2,0.1526
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2009-S1,0.154
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2009-S2,0.156
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2010-S1,0.152
S,E7000,KWH2500-4999,KWH,I_TAX,EUR,SK,2010-S2,0.1637
